Pollster,Start Date,End Date,Entry Date/Time (ET),Number of Observations,Population,Mode,Trump,Clinton,Other,Undecided,Pollster URL,Source URL,Partisan,Affiliation,Question Text,Question Iteration
University of Delaware/PSRAI,2016-07-21,2016-07-24,2016-07-26T20:06:32Z,,Registered Voters - independent,Live Phone,33.0,35.0,11.0,20.0,http://elections.huffingtonpost.com/pollster/polls/university-of-delaware-psrai-24970,https://www.cpc.udel.edu/content-sub-site/Documents/UD%20CPC%20%20RNC%20poll%20July%2025%20release-cpa.pdf,Nonpartisan,None,"Now, suppose the 2016 presidential election were being held TODAY. If you had to choose between [READ AND RANDOMIZE CLINTON/TRUMP] who would you vote for?",1
NBC/SurveyMonkey,2016-07-18,2016-07-24,2016-07-26T13:11:13Z,12931,Registered Voters,Internet,45.0,46.0,,9.0,http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24964,https://www.scribd.com/document/319270782/NBC-News-SurveyMonkey-Toplines-and-Methodology-7-18-724?secret_password=MfT45x5rHCWmGNLI3vVQ,Nonpartisan,None,"If the 2016 presidential election were being held today among the following candidates, for whom would you vote?   ",1
NBC/SurveyMonkey,2016-07-18,2016-07-24,2016-07-26T13:11:13Z,12931,Registered Voters,Internet,41.0,39.0,5.0,6.0,http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24964,https://www.scribd.com/document/319270782/NBC-News-SurveyMonkey-Toplines-and-Methodology-7-18-724?secret_password=MfT45x5rHCWmGNLI3vVQ,Nonpartisan,None,If the 2016 presidential election were being held today among the following candidates for whom would you vote?,2
RABA Research,2016-07-22,2016-07-22,2016-07-26T20:44:46Z,909,Likely Voters,Internet,34.0,39.0,3.0,15.0,http://elections.huffingtonpost.com/pollster/polls/raba-research-24974,http://www.rabaresearch.com/documents/RABA-Updated-National-Survey-July-2016.pdf,Nonpartisan,None,"If the election for Present were held today, for whom would you vote?",1
Gravis Marketing/OANN,2016-07-21,2016-07-22,2016-07-24T21:52:57Z,3462,Registered Voters,Automated Phone,51.0,49.0,,,http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-oann-24953,http://www.oann.com/pollnational/,Sponsor,Rep,,1
ARG,2016-07-17,2016-07-20,2016-07-21T14:41:15Z,990,Registered Voters,Live Phone,42.0,43.0,6.0,9.0,http://elections.huffingtonpost.com/pollster/polls/arg-24947,http://americanresearchgroup.com/economy/,Nonpartisan,None,"If the election for president were being held today between Hillary Clinton, the Democrat, and Donald Trump, the Republican, for whom would you vote - Clinton or Trump? ",1
ARG,2016-07-17,2016-07-20,2016-07-21T14:41:15Z,,Registered Voters - Democrat,Live Phone,3.0,85.0,4.0,8.0,http://elections.huffingtonpost.com/pollster/polls/arg-24947,http://americanresearchgroup.com/economy/,Nonpartisan,None,"If the election for president were being held today between Hillary Clinton, the Democrat, and Donald Trump, the Republican, for whom would you vote - Clinton or Trump? ",1
ARG,2016-07-17,2016-07-20,2016-07-21T14:41:15Z,,Registered Voters - Republican,Live Phone,77.0,7.0,3.0,13.0,http://elections.huffingtonpost.com/pollster/polls/arg-24947,http://americanresearchgroup.com/economy/,Nonpartisan,None,"If the election for president were being held today between Hillary Clinton, the Democrat, and Donald Trump, the Republican, for whom would you vote - Clinton or Trump? ",1
ARG,2016-07-17,2016-07-20,2016-07-21T14:41:15Z,,Registered Voters - independent,Live Phone,51.0,33.0,10.0,6.0,http://elections.huffingtonpost.com/pollster/polls/arg-24947,http://americanresearchgroup.com/economy/,Nonpartisan,None,"If the election for president were being held today between Hillary Clinton, the Democrat, and Donald Trump, the Republican, for whom would you vote - Clinton or Trump? ",1
Ipsos/Reuters,2016-07-16,2016-07-20,2016-07-21T16:25:42Z,1232,Registered Voters,Internet,36.0,40.0,13.0,11.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24949,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical72016.pdf,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?",1
Ipsos/Reuters,2016-07-16,2016-07-20,2016-07-21T16:25:42Z,,Registered Voters - Democrat,Internet,10.0,76.0,8.0,8.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24949,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical72016.pdf,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?",1
Ipsos/Reuters,2016-07-16,2016-07-20,2016-07-21T16:25:42Z,,Registered Voters - Republican,Internet,74.0,8.0,11.0,8.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24949,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical72016.pdf,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?",1
Ipsos/Reuters,2016-07-16,2016-07-20,2016-07-21T16:25:42Z,,Registered Voters - independent,Internet,33.0,15.0,31.0,21.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24949,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical72016.pdf,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?",1
Ipsos/Reuters,2016-07-16,2016-07-20,2016-07-21T16:25:42Z,1232,Registered Voters,Internet,35.0,39.0,8.0,11.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24949,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical72016.pdf,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?",2
Ipsos/Reuters,2016-07-16,2016-07-20,2016-07-21T16:25:42Z,,Registered Voters - Democrat,Internet,9.0,74.0,8.0,6.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24949,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical72016.pdf,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?",2
Ipsos/Reuters,2016-07-16,2016-07-20,2016-07-21T16:25:42Z,,Registered Voters - Republican,Internet,71.0,7.0,6.0,9.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24949,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical72016.pdf,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?",2
Ipsos/Reuters,2016-07-16,2016-07-20,2016-07-21T16:25:42Z,,Registered Voters - independent,Internet,32.0,14.0,18.0,19.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24949,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical72016.pdf,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?",2
Rasmussen,2016-07-18,2016-07-19,2016-07-21T14:00:01Z,1000,Likely Voters,IVR/Online,43.0,42.0,11.0,4.0,http://elections.huffingtonpost.com/pollster/polls/rasmussen-24946,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,Nonpartisan,None,"If the 2016 presidential election were held today, would you vote for Republican Donald Trump or Democrat Hillary Clinton?",1
GQR (D-Democracy Corps),2016-07-13,2016-07-18,2016-07-19T19:39:58Z,900,Likely Voters,Live Phone,40.0,43.0,4.0,2.0,http://elections.huffingtonpost.com/pollster/polls/gqr-d-democracy-corps-24934,http://www.democracycorps.com/attachments/article/1037/Dcor_July%20National_EAlert_Memo_7.19.2016_final.pdf?ct=t%28July+National+Vote+Release%29,Sponsor,Dem,"I know it’s a long way off, but thinking about the election for President in November, if the election for President were held today,
would you vote for --Democrat Hillary Clinton or Republican Donald Trump (or Libertarian Gary Johnson)? ",1
GQR (D-Democracy Corps),2016-07-13,2016-07-18,2016-07-19T19:39:58Z,900,Likely Voters,Live Phone,43.0,50.0,1.0,6.0,http://elections.huffingtonpost.com/pollster/polls/gqr-d-democracy-corps-24934,http://www.democracycorps.com/attachments/article/1037/Dcor_July%20National_EAlert_Memo_7.19.2016_final.pdf?ct=t%28July+National+Vote+Release%29,Sponsor,Dem,"Well, what if you had to choose between Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?",2
YouGov/Economist,2016-07-15,2016-07-17,2016-07-18T21:00:19Z,1056,Registered Voters,Internet,37.0,40.0,7.0,10.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24925,https://today.yougov.com/news/2016/07/18/yougoveconomist-poll-july-15-17-2016/,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were Hillary
Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill
Stein, from the Green Party, who would you vote for?",1
YouGov/Economist,2016-07-15,2016-07-17,2016-07-18T21:00:19Z,392,Registered Voters - Democrat,Internet,7.0,77.0,7.0,9.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24925,https://today.yougov.com/news/2016/07/18/yougoveconomist-poll-july-15-17-2016/,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were Hillary
Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill
Stein, from the Green Party, who would you vote for?",1
YouGov/Economist,2016-07-15,2016-07-17,2016-07-18T21:00:19Z,286,Registered Voters - Republican,Internet,83.0,3.0,2.0,5.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24925,https://today.yougov.com/news/2016/07/18/yougoveconomist-poll-july-15-17-2016/,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were Hillary
Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill
Stein, from the Green Party, who would you vote for?",1
YouGov/Economist,2016-07-15,2016-07-17,2016-07-18T21:00:19Z,378,Registered Voters - independent,Internet,32.0,33.0,13.0,15.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24925,https://today.yougov.com/news/2016/07/18/yougoveconomist-poll-july-15-17-2016/,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were Hillary
Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill
Stein, from the Green Party, who would you vote for?",1
NBC/SurveyMonkey,2016-07-11,2016-07-17,2016-07-19T14:15:34Z,9436,Registered Voters,Internet,45.0,46.0,,9.0,http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24929,https://www.scribd.com/document/318637789/NBC-News-SurveyMonkey-Toplines-and-Methodology-7-11-7-17,Nonpartisan,None,"If the 2016 presidential election were being held today among the following candidates, for whom would you vote?   ",1
NBC/SurveyMonkey,2016-07-11,2016-07-17,2016-07-19T14:15:34Z,9436,Registered Voters,Internet,40.0,39.0,5.0,7.0,http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24929,https://www.scribd.com/document/318637789/NBC-News-SurveyMonkey-Toplines-and-Methodology-7-11-7-17,Nonpartisan,None,If the 2016 presidential election were being held today among the following candidates for whom would you vote?,2
Monmouth University,2016-07-14,2016-07-16,2016-07-18T17:00:34Z,805,Registered Voters,Live Phone,40.0,43.0,4.0,10.0,http://elections.huffingtonpost.com/pollster/polls/monmouth-university-24920,http://monmouth.edu/MonmouthPoll_US_071816/,Nonpartisan,None,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?",1
Monmouth University,2016-07-14,2016-07-16,2016-07-18T17:00:34Z,245,Registered Voters - Democrat,Live Phone,5.0,88.0,2.0,4.0,http://elections.huffingtonpost.com/pollster/polls/monmouth-university-24920,http://monmouth.edu/MonmouthPoll_US_071816/,Nonpartisan,None,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?",1
Monmouth University,2016-07-14,2016-07-16,2016-07-18T17:00:34Z,226,Registered Voters - Republican,Live Phone,81.0,8.0,1.0,7.0,http://elections.huffingtonpost.com/pollster/polls/monmouth-university-24920,http://monmouth.edu/MonmouthPoll_US_071816/,Nonpartisan,None,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?",1
Monmouth University,2016-07-14,2016-07-16,2016-07-18T17:00:34Z,320,Registered Voters - independent,Live Phone,40.0,31.0,6.0,14.0,http://elections.huffingtonpost.com/pollster/polls/monmouth-university-24920,http://monmouth.edu/MonmouthPoll_US_071816/,Nonpartisan,None,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?",1
Morning Consult,2016-07-14,2016-07-16,2016-07-18T11:13:12Z,2002,Registered Voters,Internet,39.0,41.0,,20.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24914,https://morningconsult.com/2016/07/18/poll-trump-remains-within-striking-distance-clinton-security-issues-rise/,Nonpartisan,None,"If the 2016 presidential election were held today and the candidates were Democrat
Hillary Clinton and Republican Donald Trump, for whom would you vote?",1
Morning Consult,2016-07-14,2016-07-16,2016-07-18T11:13:12Z,739,Registered Voters - Democrat,Internet,8.0,80.0,,12.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24914,https://morningconsult.com/2016/07/18/poll-trump-remains-within-striking-distance-clinton-security-issues-rise/,Nonpartisan,None,"If the 2016 presidential election were held today and the candidates were Democrat
Hillary Clinton and Republican Donald Trump, for whom would you vote?",1
Morning Consult,2016-07-14,2016-07-16,2016-07-18T11:13:12Z,590,Registered Voters - Republican,Internet,79.0,7.0,,13.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24914,https://morningconsult.com/2016/07/18/poll-trump-remains-within-striking-distance-clinton-security-issues-rise/,Nonpartisan,None,"If the 2016 presidential election were held today and the candidates were Democrat
Hillary Clinton and Republican Donald Trump, for whom would you vote?",1
Morning Consult,2016-07-14,2016-07-16,2016-07-18T11:13:12Z,674,Registered Voters - independent,Internet,38.0,27.0,,34.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24914,https://morningconsult.com/2016/07/18/poll-trump-remains-within-striking-distance-clinton-security-issues-rise/,Nonpartisan,None,"If the 2016 presidential election were held today and the candidates were Democrat
Hillary Clinton and Republican Donald Trump, for whom would you vote?",1
Morning Consult,2016-07-14,2016-07-16,2016-07-18T11:13:12Z,2002,Registered Voters,Internet,35.0,38.0,,15.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24914,https://morningconsult.com/2016/07/18/poll-trump-remains-within-striking-distance-clinton-security-issues-rise/,Nonpartisan,None,"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump and Libertarian Gary Johnson, for whom would you vote?",2
